User ID,Timestamp,Channel,Campaign,Conversion
68632,11-02-2025 14:05,Social Media,Winter Sale,Yes
77231,11-02-2025 20:47,Search Ads,Winter Sale,No
90516,10-02-2025 09:01,Referral,New Product Launch,No
80133,11-02-2025 15:40,Email,Retargeting,No
40597,11-02-2025 11:20,Display Ads,-,No
46592,10-02-2025 04:57,Referral,Discount Offer,No
24810,10-02-2025 12:24,Referral,-,No
78804,11-02-2025 19:41,Referral,-,Yes
56363,11-02-2025 12:21,Referral,-,Yes
80804,10-02-2025 05:18,Social Media,Retargeting,No
97726,11-02-2025 07:09,Display Ads,-,No
85426,11-02-2025 04:37,Social Media,New Product Launch,No
29461,10-02-2025 00:59,Social Media,Winter Sale,Yes
50783,10-02-2025 15:35,Direct Traffic,-,No
41935,10-02-2025 22:56,Email,Retargeting,No
76909,10-02-2025 01:44,Social Media,Brand Awareness,No
83281,11-02-2025 15:01,Referral,New Product Launch,Yes
28912,10-02-2025 12:17,Social Media,Discount Offer,No
47675,11-02-2025 15:41,Social Media,-,Yes
85902,10-02-2025 12:22,Display Ads,Winter Sale,Yes
91357,10-02-2025 14:35,Direct Traffic,-,No
33601,10-02-2025 05:36,Direct Traffic,-,No
26601,10-02-2025 09:05,Social Media,Brand Awareness,No
32877,11-02-2025 10:21,Search Ads,Winter Sale,No
47675,10-02-2025 03:16,Direct Traffic,-,Yes
51068,11-02-2025 18:37,Search Ads,Discount Offer,No
10167,11-02-2025 22:03,Display Ads,Brand Awareness,Yes
95840,11-02-2025 14:27,Display Ads,New Product Launch,No
55983,10-02-2025 19:05,Direct Traffic,-,No
45832,10-02-2025 15:25,Referral,Brand Awareness,No
72118,10-02-2025 22:28,Search Ads,New Product Launch,No
29440,10-02-2025 14:08,Social Media,Winter Sale,Yes
50905,11-02-2025 06:56,Direct Traffic,-,Yes
60095,10-02-2025 03:26,Direct Traffic,-,No
62128,11-02-2025 21:26,Direct Traffic,-,No
69838,10-02-2025 07:21,Referral,Brand Awareness,Yes
32839,10-02-2025 08:12,Email,-,No
90039,11-02-2025 18:56,Referral,Retargeting,Yes
27925,10-02-2025 19:34,Direct Traffic,-,Yes
30578,10-02-2025 09:48,Referral,Discount Offer,No
99321,10-02-2025 13:55,Direct Traffic,-,Yes
18383,11-02-2025 18:41,Search Ads,Brand Awareness,No
51664,10-02-2025 07:22,Display Ads,Discount Offer,No
44309,11-02-2025 11:09,Email,Brand Awareness,No
85844,11-02-2025 09:14,Display Ads,Winter Sale,No
64325,10-02-2025 14:36,Social Media,New Product Launch,No
39400,10-02-2025 20:21,Referral,Retargeting,No
38491,10-02-2025 23:20,Referral,Discount Offer,Yes
32391,11-02-2025 21:35,Display Ads,New Product Launch,No
71235,11-02-2025 04:31,Referral,Brand Awareness,No
90359,11-02-2025 18:01,Display Ads,Discount Offer,Yes
72815,11-02-2025 19:40,Referral,-,Yes
47785,11-02-2025 09:13,Email,Discount Offer,Yes
92904,11-02-2025 20:43,Direct Traffic,-,Yes
46428,11-02-2025 08:49,Social Media,Winter Sale,No
65084,10-02-2025 04:45,Social Media,New Product Launch,Yes
17614,11-02-2025 00:09,Direct Traffic,-,Yes
86715,10-02-2025 00:19,Search Ads,Discount Offer,No
47829,11-02-2025 10:12,Display Ads,Discount Offer,Yes
56219,10-02-2025 12:10,Social Media,Brand Awareness,Yes
89793,10-02-2025 20:20,Referral,New Product Launch,Yes
59072,11-02-2025 09:59,Email,-,No
46977,11-02-2025 19:07,Referral,Brand Awareness,Yes
68681,11-02-2025 05:03,Social Media,-,Yes
79894,10-02-2025 09:49,Social Media,Winter Sale,No
57079,10-02-2025 04:51,Search Ads,Winter Sale,Yes
72415,11-02-2025 08:53,Display Ads,Brand Awareness,No
75293,11-02-2025 11:02,Display Ads,Brand Awareness,No
99490,10-02-2025 05:32,Referral,New Product Launch,No
35296,10-02-2025 19:44,Email,-,No
83626,10-02-2025 02:19,Direct Traffic,-,No
68891,11-02-2025 08:57,Display Ads,Retargeting,No
33345,10-02-2025 19:31,Search Ads,Discount Offer,No
67914,10-02-2025 14:24,Direct Traffic,-,Yes
92402,10-02-2025 02:29,Referral,New Product Launch,Yes
43692,11-02-2025 04:40,Email,New Product Launch,No
58689,10-02-2025 12:59,Referral,New Product Launch,No
24221,10-02-2025 18:23,Social Media,Winter Sale,Yes
88808,10-02-2025 01:21,Email,-,No
94548,10-02-2025 00:58,Social Media,-,No
24771,10-02-2025 18:56,Email,Discount Offer,Yes
61867,11-02-2025 07:52,Referral,Winter Sale,No
74192,11-02-2025 08:14,Social Media,Discount Offer,No
36148,10-02-2025 03:30,Search Ads,-,Yes
60856,10-02-2025 07:24,Email,-,Yes
32839,10-02-2025 22:27,Search Ads,-,No
97087,10-02-2025 16:16,Direct Traffic,-,No
41049,10-02-2025 08:36,Social Media,Brand Awareness,Yes
30588,10-02-2025 05:36,Display Ads,Discount Offer,Yes
15390,10-02-2025 22:50,Direct Traffic,-,No
59109,11-02-2025 22:28,Direct Traffic,-,Yes
59927,10-02-2025 06:29,Search Ads,New Product Launch,Yes
21484,10-02-2025 16:40,Display Ads,Brand Awareness,No
24771,11-02-2025 10:16,Search Ads,New Product Launch,No
69248,10-02-2025 03:02,Referral,New Product Launch,Yes
24741,10-02-2025 04:24,Social Media,Discount Offer,Yes
58064,10-02-2025 17:18,Social Media,Winter Sale,No
67419,11-02-2025 18:17,Social Media,Winter Sale,No
41638,10-02-2025 00:33,Direct Traffic,-,Yes
30274,11-02-2025 19:27,Social Media,Retargeting,Yes
29734,10-02-2025 19:25,Display Ads,Discount Offer,No
25874,11-02-2025 08:06,Display Ads,-,Yes
18301,10-02-2025 16:11,Search Ads,Discount Offer,Yes
56041,11-02-2025 18:57,Direct Traffic,-,No
27371,11-02-2025 03:49,Direct Traffic,-,No
78980,10-02-2025 19:13,Display Ads,New Product Launch,No
16416,11-02-2025 19:24,Search Ads,Discount Offer,No
95509,10-02-2025 03:14,Direct Traffic,-,Yes
68721,11-02-2025 15:37,Referral,Retargeting,No
72612,11-02-2025 13:45,Search Ads,New Product Launch,No
91357,11-02-2025 13:37,Social Media,New Product Launch,No
34551,11-02-2025 03:19,Referral,-,Yes
39559,11-02-2025 18:33,Social Media,Retargeting,No
21713,11-02-2025 22:02,Direct Traffic,-,No
30910,10-02-2025 14:52,Display Ads,Winter Sale,No
48404,11-02-2025 22:45,Social Media,Brand Awareness,No
30380,10-02-2025 14:33,Email,Winter Sale,Yes
85459,11-02-2025 05:36,Direct Traffic,-,Yes
13771,11-02-2025 12:42,Direct Traffic,-,No
40350,10-02-2025 18:52,Search Ads,New Product Launch,No
11058,11-02-2025 22:50,Referral,Brand Awareness,Yes
24620,10-02-2025 13:08,Search Ads,Winter Sale,Yes
29648,11-02-2025 16:00,Social Media,Winter Sale,Yes
60590,10-02-2025 13:17,Search Ads,Brand Awareness,No
61426,10-02-2025 09:54,Search Ads,-,Yes
67525,10-02-2025 11:17,Email,-,No
20826,11-02-2025 10:22,Search Ads,Brand Awareness,Yes
71235,11-02-2025 09:18,Email,-,No
80623,10-02-2025 03:49,Search Ads,Discount Offer,No
32839,10-02-2025 19:31,Referral,Discount Offer,No
42824,10-02-2025 08:08,Referral,Winter Sale,Yes
56219,10-02-2025 08:16,Social Media,Brand Awareness,Yes
77748,11-02-2025 00:29,Display Ads,Discount Offer,Yes
67455,10-02-2025 03:13,Email,Brand Awareness,No
69282,10-02-2025 10:26,Search Ads,Brand Awareness,Yes
38457,10-02-2025 02:00,Display Ads,Brand Awareness,Yes
54301,11-02-2025 02:34,Display Ads,Discount Offer,No
76040,10-02-2025 20:16,Search Ads,Brand Awareness,No
18589,11-02-2025 16:55,Social Media,-,Yes
88425,11-02-2025 20:38,Social Media,Brand Awareness,Yes
78083,10-02-2025 10:37,Social Media,Brand Awareness,Yes
85844,11-02-2025 22:36,Referral,Discount Offer,Yes
90332,10-02-2025 04:00,Display Ads,Discount Offer,No
56009,11-02-2025 21:40,Social Media,New Product Launch,Yes
77184,11-02-2025 13:18,Referral,Discount Offer,No
67722,10-02-2025 00:06,Social Media,New Product Launch,No
11058,11-02-2025 12:21,Search Ads,Brand Awareness,No
27541,10-02-2025 17:57,Direct Traffic,-,No
31581,10-02-2025 15:28,Search Ads,Discount Offer,Yes
20510,10-02-2025 14:44,Display Ads,Winter Sale,No
32160,10-02-2025 06:46,Display Ads,Winter Sale,No
68632,10-02-2025 15:27,Direct Traffic,-,No
76711,10-02-2025 03:14,Social Media,-,No
81103,10-02-2025 02:49,Email,Discount Offer,Yes
18298,11-02-2025 07:14,Search Ads,Retargeting,Yes
29440,11-02-2025 17:47,Email,Discount Offer,Yes
45981,10-02-2025 11:12,Direct Traffic,-,No
77968,11-02-2025 23:53,Direct Traffic,-,No
94897,10-02-2025 12:49,Direct Traffic,-,No
24576,11-02-2025 20:50,Search Ads,Winter Sale,No
11511,11-02-2025 16:15,Display Ads,Retargeting,Yes
10068,11-02-2025 23:05,Social Media,Winter Sale,No
13471,10-02-2025 14:18,Search Ads,Winter Sale,Yes
29785,11-02-2025 18:40,Direct Traffic,-,Yes
21668,11-02-2025 15:54,Display Ads,-,Yes
61462,11-02-2025 03:57,Display Ads,New Product Launch,No
78284,11-02-2025 08:08,Referral,New Product Launch,Yes
81937,11-02-2025 04:06,Display Ads,-,Yes
25901,11-02-2025 11:09,Display Ads,-,No
97825,10-02-2025 03:27,Search Ads,-,No
29809,11-02-2025 05:04,Email,Winter Sale,No
25229,11-02-2025 05:52,Referral,Winter Sale,No
65938,11-02-2025 06:09,Social Media,Discount Offer,No
37386,10-02-2025 22:40,Direct Traffic,-,Yes
37055,10-02-2025 20:52,Social Media,-,Yes
26622,10-02-2025 04:29,Social Media,Brand Awareness,No
34192,10-02-2025 12:48,Display Ads,Winter Sale,No
52335,10-02-2025 16:29,Email,New Product Launch,No
60108,11-02-2025 09:36,Direct Traffic,-,No
42610,11-02-2025 01:45,Search Ads,Winter Sale,No
48949,11-02-2025 09:15,Social Media,New Product Launch,No
33960,10-02-2025 04:38,Display Ads,Brand Awareness,No
70576,10-02-2025 14:17,Search Ads,Retargeting,No
35942,10-02-2025 19:52,Social Media,Brand Awareness,Yes
68641,10-02-2025 20:01,Display Ads,New Product Launch,Yes
87027,11-02-2025 18:27,Search Ads,New Product Launch,No
67893,11-02-2025 11:28,Email,New Product Launch,Yes
28965,10-02-2025 05:43,Display Ads,New Product Launch,No
79823,10-02-2025 16:04,Display Ads,Retargeting,No
76669,10-02-2025 13:11,Referral,Retargeting,No
98208,10-02-2025 06:34,Social Media,Winter Sale,Yes
79883,10-02-2025 01:29,Display Ads,-,Yes
78076,11-02-2025 12:51,Direct Traffic,-,No
87245,10-02-2025 08:31,Search Ads,New Product Launch,Yes
67935,10-02-2025 02:49,Social Media,New Product Launch,No
25229,11-02-2025 03:32,Social Media,New Product Launch,Yes
71827,11-02-2025 05:37,Social Media,New Product Launch,Yes
88885,11-02-2025 10:30,Direct Traffic,-,No
73566,11-02-2025 04:00,Display Ads,Discount Offer,No
59032,10-02-2025 11:18,Direct Traffic,-,Yes
64153,11-02-2025 01:56,Social Media,-,No
17702,10-02-2025 14:18,Display Ads,Winter Sale,No
19388,11-02-2025 00:56,Referral,New Product Launch,Yes
94832,11-02-2025 23:09,Search Ads,Brand Awareness,No
26644,11-02-2025 13:04,Direct Traffic,-,No
38677,10-02-2025 06:23,Search Ads,Brand Awareness,Yes
14036,10-02-2025 04:20,Direct Traffic,-,Yes
47795,10-02-2025 06:27,Direct Traffic,-,Yes
45981,10-02-2025 11:46,Email,Winter Sale,No
49366,10-02-2025 10:24,Social Media,Winter Sale,No
98920,11-02-2025 20:52,Search Ads,Brand Awareness,No
40350,11-02-2025 01:30,Search Ads,Retargeting,Yes
20999,11-02-2025 04:20,Email,Brand Awareness,Yes
48089,11-02-2025 02:23,Search Ads,Winter Sale,No
88142,11-02-2025 02:38,Email,Winter Sale,No
69602,11-02-2025 02:19,Referral,Discount Offer,No
80471,11-02-2025 12:48,Search Ads,Retargeting,No
48237,10-02-2025 18:47,Search Ads,-,Yes
61426,10-02-2025 11:53,Search Ads,New Product Launch,Yes
17863,11-02-2025 03:28,Direct Traffic,-,No
50636,11-02-2025 11:45,Display Ads,-,No
32839,10-02-2025 09:54,Direct Traffic,-,No
16893,10-02-2025 16:14,Direct Traffic,-,Yes
71570,10-02-2025 14:12,Social Media,Discount Offer,No
19097,10-02-2025 10:03,Display Ads,Brand Awareness,No
86296,11-02-2025 23:14,Display Ads,-,No
29664,10-02-2025 15:04,Direct Traffic,-,No
61177,11-02-2025 12:45,Direct Traffic,-,No
51399,11-02-2025 11:10,Display Ads,Brand Awareness,No
36215,10-02-2025 17:06,Email,-,No
19644,11-02-2025 03:12,Search Ads,Brand Awareness,Yes
20524,10-02-2025 23:06,Direct Traffic,-,No
13438,11-02-2025 14:17,Search Ads,Brand Awareness,Yes
29800,10-02-2025 00:35,Display Ads,New Product Launch,No
44994,11-02-2025 16:11,Display Ads,-,No
34935,11-02-2025 12:29,Referral,Brand Awareness,No
90332,10-02-2025 21:21,Display Ads,Discount Offer,Yes
65175,10-02-2025 17:34,Search Ads,Retargeting,Yes
43883,10-02-2025 21:55,Display Ads,Discount Offer,Yes
44026,10-02-2025 13:21,Direct Traffic,-,Yes
23216,11-02-2025 07:39,Display Ads,Discount Offer,No
17598,10-02-2025 10:00,Search Ads,Winter Sale,No
43398,10-02-2025 07:19,Email,-,Yes
12877,10-02-2025 12:59,Email,Brand Awareness,No
50281,11-02-2025 18:23,Email,-,Yes
70378,11-02-2025 01:30,Search Ads,Winter Sale,No
71094,11-02-2025 19:39,Social Media,Brand Awareness,Yes
56733,11-02-2025 11:08,Social Media,-,No
37786,11-02-2025 12:35,Referral,Winter Sale,No
13139,11-02-2025 06:43,Social Media,Discount Offer,No
58762,10-02-2025 12:47,Referral,Brand Awareness,Yes
29709,11-02-2025 15:21,Referral,Brand Awareness,Yes
61905,10-02-2025 07:11,Display Ads,Discount Offer,No
49297,11-02-2025 03:13,Direct Traffic,-,No
40227,10-02-2025 21:03,Social Media,Winter Sale,No
91442,10-02-2025 12:18,Display Ads,New Product Launch,Yes
46662,11-02-2025 18:01,Email,New Product Launch,Yes
67419,10-02-2025 03:31,Display Ads,-,Yes
72959,11-02-2025 05:56,Social Media,Winter Sale,Yes
90435,11-02-2025 21:01,Email,-,No
98628,10-02-2025 03:14,Search Ads,Retargeting,No
13035,10-02-2025 10:34,Email,Winter Sale,Yes
20826,11-02-2025 15:26,Social Media,Brand Awareness,No
55398,11-02-2025 17:47,Social Media,Discount Offer,Yes
57943,10-02-2025 02:53,Social Media,Winter Sale,Yes
78932,10-02-2025 17:48,Social Media,Brand Awareness,No
35887,10-02-2025 21:38,Search Ads,Retargeting,No
17598,10-02-2025 19:41,Email,Winter Sale,Yes
55398,10-02-2025 05:59,Display Ads,Discount Offer,No
60493,10-02-2025 10:55,Social Media,Discount Offer,No
18503,10-02-2025 16:33,Email,Brand Awareness,No
61522,10-02-2025 04:42,Email,Retargeting,Yes
22358,11-02-2025 14:03,Email,-,Yes
93007,10-02-2025 08:51,Display Ads,New Product Launch,Yes
27438,11-02-2025 11:17,Referral,-,Yes
55894,10-02-2025 16:39,Search Ads,-,No
11784,11-02-2025 05:52,Referral,-,No
51664,11-02-2025 05:35,Direct Traffic,-,No
91612,10-02-2025 04:54,Email,Discount Offer,Yes
70093,10-02-2025 05:03,Display Ads,Winter Sale,Yes
26437,11-02-2025 10:23,Display Ads,Retargeting,No
63511,10-02-2025 02:56,Direct Traffic,-,No
89677,11-02-2025 22:28,Social Media,Winter Sale,Yes
96454,11-02-2025 19:46,Search Ads,New Product Launch,No
96629,11-02-2025 23:05,Search Ads,Retargeting,Yes
36393,11-02-2025 00:12,Direct Traffic,-,No
12806,11-02-2025 04:26,Search Ads,New Product Launch,Yes
59425,11-02-2025 05:54,Search Ads,Winter Sale,Yes
82764,11-02-2025 23:19,Referral,Brand Awareness,Yes
73566,10-02-2025 08:00,Social Media,Discount Offer,No
92808,11-02-2025 06:14,Display Ads,Winter Sale,Yes
15582,10-02-2025 01:35,Email,Winter Sale,Yes
72612,10-02-2025 02:15,Referral,Winter Sale,No
83965,11-02-2025 17:53,Direct Traffic,-,Yes
43787,11-02-2025 08:16,Display Ads,Retargeting,Yes
64440,11-02-2025 12:31,Display Ads,Brand Awareness,No
65259,11-02-2025 07:13,Email,-,Yes
80503,10-02-2025 16:53,Social Media,-,Yes
34708,10-02-2025 21:12,Search Ads,Winter Sale,Yes
46221,10-02-2025 08:32,Social Media,Brand Awareness,Yes
78284,11-02-2025 05:25,Search Ads,-,Yes
73264,10-02-2025 01:16,Referral,Retargeting,Yes
88151,10-02-2025 23:23,Display Ads,Retargeting,No
34094,10-02-2025 19:51,Email,-,No
95511,11-02-2025 12:24,Search Ads,Winter Sale,No
53599,11-02-2025 15:10,Social Media,New Product Launch,No
96542,10-02-2025 09:40,Display Ads,Winter Sale,Yes
83319,11-02-2025 03:45,Display Ads,Retargeting,Yes
63527,10-02-2025 06:39,Social Media,Retargeting,No
29809,11-02-2025 01:28,Search Ads,Retargeting,Yes
91630,11-02-2025 19:07,Referral,Discount Offer,Yes
69729,10-02-2025 16:35,Display Ads,-,Yes
40530,10-02-2025 07:37,Display Ads,Discount Offer,Yes
58884,11-02-2025 04:50,Direct Traffic,-,No
13775,11-02-2025 21:48,Direct Traffic,-,Yes
65207,11-02-2025 00:32,Direct Traffic,-,No
24221,11-02-2025 12:22,Search Ads,Retargeting,No
92621,10-02-2025 16:05,Direct Traffic,-,Yes
99115,11-02-2025 16:45,Search Ads,Brand Awareness,No
99147,10-02-2025 07:45,Direct Traffic,-,Yes
41901,11-02-2025 21:19,Referral,Winter Sale,Yes
47740,10-02-2025 22:16,Email,New Product Launch,Yes
43398,10-02-2025 13:51,Display Ads,-,No
86112,10-02-2025 00:38,Direct Traffic,-,Yes
90213,10-02-2025 00:29,Social Media,-,Yes
91203,10-02-2025 23:34,Search Ads,Discount Offer,Yes
90712,11-02-2025 05:53,Search Ads,New Product Launch,No
81470,11-02-2025 07:05,Social Media,-,No
80267,10-02-2025 00:45,Referral,-,No
73412,11-02-2025 22:05,Direct Traffic,-,Yes
46662,11-02-2025 05:08,Email,Retargeting,Yes
60996,10-02-2025 15:26,Social Media,Brand Awareness,Yes
87345,11-02-2025 20:54,Direct Traffic,-,No
90322,10-02-2025 23:52,Direct Traffic,-,No
93802,10-02-2025 03:09,Social Media,Retargeting,No
31833,11-02-2025 03:09,Direct Traffic,-,Yes
82712,11-02-2025 03:38,Direct Traffic,-,Yes
89240,10-02-2025 09:01,Search Ads,New Product Launch,No
62979,11-02-2025 19:19,Social Media,Winter Sale,Yes
85309,11-02-2025 01:03,Email,Winter Sale,No
85343,11-02-2025 21:04,Search Ads,-,No
36097,10-02-2025 15:49,Social Media,Retargeting,No
24568,11-02-2025 05:13,Display Ads,-,No
83712,10-02-2025 10:58,Direct Traffic,-,No
44877,10-02-2025 16:44,Direct Traffic,-,No
68762,11-02-2025 10:10,Display Ads,Winter Sale,Yes
62035,11-02-2025 19:25,Referral,-,Yes
38822,11-02-2025 06:12,Email,Discount Offer,Yes
54089,11-02-2025 00:00,Email,Brand Awareness,Yes
25441,11-02-2025 15:06,Display Ads,New Product Launch,Yes
92988,10-02-2025 13:52,Display Ads,Discount Offer,Yes
65233,11-02-2025 00:41,Direct Traffic,-,Yes
91203,11-02-2025 22:44,Email,Retargeting,Yes
69737,11-02-2025 00:32,Search Ads,Discount Offer,Yes
50216,11-02-2025 08:53,Email,Discount Offer,No
28587,11-02-2025 20:16,Referral,Winter Sale,Yes
48654,10-02-2025 12:23,Social Media,-,No
89901,11-02-2025 07:47,Social Media,Brand Awareness,Yes
16311,10-02-2025 06:22,Email,Winter Sale,No
80602,10-02-2025 20:31,Display Ads,New Product Launch,No
30977,11-02-2025 18:40,Search Ads,New Product Launch,Yes
33960,11-02-2025 08:06,Referral,Winter Sale,No
42970,11-02-2025 14:02,Referral,Retargeting,Yes
46738,10-02-2025 02:05,Referral,Discount Offer,Yes
54719,10-02-2025 17:06,Referral,Retargeting,Yes
73838,11-02-2025 11:39,Search Ads,New Product Launch,No
23018,10-02-2025 20:30,Email,-,No
14668,11-02-2025 08:04,Email,Discount Offer,Yes
22931,10-02-2025 11:26,Display Ads,Winter Sale,No
49673,11-02-2025 04:58,Email,-,No
43298,11-02-2025 02:10,Direct Traffic,-,Yes
65740,10-02-2025 06:07,Direct Traffic,-,No
73814,11-02-2025 00:03,Social Media,Brand Awareness,Yes
15596,11-02-2025 22:38,Social Media,Winter Sale,No
72337,10-02-2025 23:20,Social Media,-,Yes
45927,10-02-2025 12:15,Email,Retargeting,Yes
31901,10-02-2025 17:21,Search Ads,-,No
94486,11-02-2025 18:33,Email,Winter Sale,Yes
87191,10-02-2025 13:03,Display Ads,Winter Sale,No
79883,10-02-2025 01:38,Search Ads,Discount Offer,Yes
80938,11-02-2025 09:48,Direct Traffic,-,No
35227,11-02-2025 19:36,Referral,-,No
52408,10-02-2025 21:06,Direct Traffic,-,Yes
59390,10-02-2025 06:19,Direct Traffic,-,No
21212,10-02-2025 06:07,Display Ads,-,No
82225,11-02-2025 20:17,Email,New Product Launch,Yes
33377,11-02-2025 09:48,Display Ads,New Product Launch,No
36393,11-02-2025 19:00,Search Ads,-,Yes
49297,11-02-2025 03:06,Direct Traffic,-,Yes
74627,10-02-2025 08:02,Display Ads,New Product Launch,No
90114,10-02-2025 13:30,Search Ads,Discount Offer,Yes
75802,11-02-2025 03:46,Search Ads,Winter Sale,No
76940,11-02-2025 19:46,Email,New Product Launch,Yes
54719,11-02-2025 23:20,Social Media,Brand Awareness,No
15891,10-02-2025 06:52,Referral,-,Yes
13980,11-02-2025 20:39,Search Ads,-,Yes
88072,10-02-2025 11:50,Social Media,Retargeting,No
36308,11-02-2025 01:40,Display Ads,Brand Awareness,Yes
22921,10-02-2025 16:02,Email,-,Yes
65820,11-02-2025 07:03,Search Ads,Brand Awareness,Yes
37554,11-02-2025 06:08,Social Media,New Product Launch,No
79404,11-02-2025 01:15,Direct Traffic,-,No
18699,10-02-2025 20:16,Direct Traffic,-,Yes
38468,10-02-2025 08:03,Direct Traffic,-,No
48990,10-02-2025 08:06,Direct Traffic,-,Yes
39056,10-02-2025 19:38,Display Ads,Winter Sale,No
29109,10-02-2025 16:18,Social Media,Discount Offer,Yes
89901,11-02-2025 09:29,Direct Traffic,-,No
49073,11-02-2025 03:15,Display Ads,Brand Awareness,No
23449,11-02-2025 06:24,Display Ads,-,Yes
64541,10-02-2025 15:34,Search Ads,New Product Launch,Yes
90409,11-02-2025 11:53,Search Ads,-,No
39144,11-02-2025 20:21,Display Ads,Retargeting,Yes
27942,10-02-2025 22:45,Search Ads,Brand Awareness,No
80282,10-02-2025 16:06,Referral,Winter Sale,No
21595,10-02-2025 12:37,Display Ads,-,Yes
49655,10-02-2025 20:21,Display Ads,New Product Launch,Yes
13438,11-02-2025 16:06,Referral,Winter Sale,Yes
98418,11-02-2025 04:00,Display Ads,Discount Offer,No
65026,11-02-2025 11:07,Social Media,New Product Launch,No
58344,11-02-2025 17:14,Display Ads,New Product Launch,Yes
76584,10-02-2025 05:18,Social Media,New Product Launch,Yes
35824,11-02-2025 09:15,Search Ads,Discount Offer,No
39101,10-02-2025 15:56,Email,New Product Launch,No
48850,10-02-2025 04:09,Display Ads,Retargeting,Yes
